%%  seed (769) : [-1625701355 1073374487 1040570380 1073072844 1614925394 1072901594 -1356829551 1073182837 -1370836337 1072777753] ...  [1073005282 5458788 1072941981 580038862 1072840649 -652454757 1992541292 825206693 -449704068 97]
%%  rxid 		 txid 	 pdpid 	  doppler 	 PowerProfile(linear) 	 DelayProfile
3093 	 153	 * 0.863899 *	1	100	[1]	 [0]
3093 	 154	 * 0.938096 *	1	100	[1]	 [0]
3093 	 160	 * 0.334961 *	1	100	[1]	 [0]
3093 	 169	 * 0.306687 *	1	100	[1]	 [0]
3093 	 171	 * 0.510489 *	1	100	[1]	 [0]
3093 	 181	 * 0.578136 *	1	100	[1]	 [0]
3093 	 188	 * 0.268886 *	1	100	[1]	 [0]
3093 	 192	 * 0.806338 *	1	100	[1]	 [0]
3093 	 201	 * 0.0663567 *	1	100	[1]	 [0]
3093 	 207	 * 0.65626 *	1	100	[1]	 [0]
3093 	 209	 * 0.602997 *	1	100	[1]	 [0]
3093 	 220	 * 0.390449 *	1	100	[1]	 [0]
3093 	 222	 * 0.791376 *	1	100	[1]	 [0]
3093 	 224	 * 0.279624 *	1	100	[1]	 [0]
3093 	 232	 * 0.0735384 *	1	100	[1]	 [0]
3093 	 240	 * 0.486045 *	1	100	[1]	 [0]
3093 	 247	 * 0.727737 *	1	100	[1]	 [0]
3093 	 250	 * 0.708582 *	1	100	[1]	 [0]
3093 	 254	 * 0.399693 *	1	100	[1]	 [0]
3093 	 260	 * 0.29633 *	1	100	[1]	 [0]
3093 	 264	 * 0.182192 *	1	100	[1]	 [0]
3093 	 269	 * 0.402913 *	1	100	[1]	 [0]
3093 	 273	 * 0.533788 *	1	100	[1]	 [0]
3093 	 276	 * 0.422532 *	1	100	[1]	 [0]
3093 	 281	 * 0.966793 *	1	100	[1]	 [0]
3093 	 283	 * 0.1391 *	1	100	[1]	 [0]
3093 	 284	 * 0.606432 *	1	100	[1]	 [0]
3093 	 289	 * 0.61942 *	1	100	[1]	 [0]
3093 	 290	 * 0.765773 *	1	100	[1]	 [0]
3093 	 299	 * 0.219623 *	1	100	[1]	 [0]
3093 	 302	 * 0.783504 *	1	100	[1]	 [0]
3093 	 304	 * 0.9274 *	1	100	[1]	 [0]
3093 	 309	 * 0.730904 *	1	100	[1]	 [0]
3093 	 313	 * 0.630641 *	1	100	[1]	 [0]
3093 	 322	 * 0.743765 *	1	100	[1]	 [0]
3093 	 337	 * 0.381896 *	1	100	[1]	 [0]
3093 	 349	 * 0.636295 *	1	100	[1]	 [0]
3093 	 359	 * 0.865198 *	1	100	[1]	 [0]
3093 	 364	 * 0.11919 *	1	100	[1]	 [0]
3093 	 366	 * 0.185255 *	1	100	[1]	 [0]
3093 	 380	 * 0.0642957 *	1	100	[1]	 [0]
3093 	 387	 * 0.439977 *	1	100	[1]	 [0]
3093 	 393	 * 0.24514 *	1	100	[1]	 [0]
3093 	 395	 * 0.249025 *	1	100	[1]	 [0]
3093 	 397	 * 0.263699 *	1	100	[1]	 [0]
3093 	 409	 * 0.601749 *	1	100	[1]	 [0]
3093 	 411	 * 0.512592 *	1	100	[1]	 [0]
3093 	 419	 * 0.558237 *	1	100	[1]	 [0]
3093 	 422	 * 0.593818 *	1	100	[1]	 [0]
3093 	 443	 * 0.46362 *	1	100	[1]	 [0]
3093 	 451	 * 0.337208 *	1	100	[1]	 [0]
3093 	 453	 * 0.776442 *	1	100	[1]	 [0]
3093 	 455	 * 0.627218 *	1	100	[1]	 [0]
3093 	 464	 * 0.922611 *	1	100	[1]	 [0]
3093 	 469	 * 0.211501 *	1	100	[1]	 [0]
3093 	 473	 * 0.105744 *	1	100	[1]	 [0]
3093 	 476	 * 0.941651 *	1	100	[1]	 [0]
3093 	 478	 * 0.0254401 *	1	100	[1]	 [0]
3093 	 481	 * 0.824166 *	1	100	[1]	 [0]
3093 	 484	 * 0.981685 *	1	100	[1]	 [0]
3095 	 0	 * 0.0913279 *	1	100	[1]	 [0]
3095 	 1	 * 0.713449 *	1	100	[1]	 [0]
3095 	 2	 * 0.557931 *	1	100	[1]	 [0]
3095 	 3	 * 0.250548 *	1	100	[1]	 [0]
3095 	 4	 * 0.0517182 *	1	100	[1]	 [0]
3095 	 5	 * 0.301599 *	1	100	[1]	 [0]
3095 	 6	 * 0.330598 *	1	100	[1]	 [0]
3095 	 7	 * 0.714866 *	1	100	[1]	 [0]
3095 	 8	 * 0.961057 *	1	100	[1]	 [0]
3095 	 9	 * 0.367558 *	1	100	[1]	 [0]
3095 	 10	 * 0.213473 *	1	100	[1]	 [0]
3095 	 11	 * 0.457115 *	1	100	[1]	 [0]
3095 	 13	 * 0.456346 *	1	100	[1]	 [0]
3095 	 14	 * 0.596162 *	1	100	[1]	 [0]
3095 	 18	 * 0.0875913 *	1	100	[1]	 [0]
3095 	 19	 * 0.803695 *	1	100	[1]	 [0]
3095 	 20	 * 0.301411 *	1	100	[1]	 [0]
3095 	 24	 * 0.0792798 *	1	100	[1]	 [0]
3095 	 34	 * 0.731631 *	1	100	[1]	 [0]
3095 	 40	 * 0.144752 *	1	100	[1]	 [0]
3095 	 53	 * 0.121939 *	1	100	[1]	 [0]
3095 	 55	 * 0.401708 *	1	100	[1]	 [0]
3095 	 56	 * 0.807971 *	1	100	[1]	 [0]
3095 	 57	 * 0.454683 *	1	100	[1]	 [0]
3095 	 66	 * 0.847355 *	1	100	[1]	 [0]
3095 	 70	 * 0.332137 *	1	100	[1]	 [0]
3095 	 83	 * 0.970441 *	1	100	[1]	 [0]
3095 	 85	 * 0.71843 *	1	100	[1]	 [0]
3095 	 91	 * 0.668803 *	1	100	[1]	 [0]
3095 	 94	 * 0.179744 *	1	100	[1]	 [0]
3095 	 97	 * 0.442863 *	1	100	[1]	 [0]
3095 	 100	 * 0.274425 *	1	100	[1]	 [0]
3095 	 107	 * 0.992114 *	1	100	[1]	 [0]
3095 	 119	 * 0.957882 *	1	100	[1]	 [0]
3095 	 125	 * 0.35111 *	1	100	[1]	 [0]
3095 	 128	 * 0.312164 *	1	100	[1]	 [0]
3095 	 131	 * 0.471949 *	1	100	[1]	 [0]
3095 	 139	 * 0.563705 *	1	100	[1]	 [0]
3095 	 140	 * 0.177551 *	1	100	[1]	 [0]
3095 	 151	 * 0.70181 *	1	100	[1]	 [0]
3095 	 153	 * 0.843817 *	1	100	[1]	 [0]
3095 	 154	 * 0.79742 *	1	100	[1]	 [0]
3095 	 160	 * 0.110617 *	1	100	[1]	 [0]
3095 	 169	 * 0.440921 *	1	100	[1]	 [0]
3095 	 171	 * 0.517644 *	1	100	[1]	 [0]
3095 	 181	 * 0.128179 *	1	100	[1]	 [0]
3095 	 188	 * 0.467362 *	1	100	[1]	 [0]
3095 	 192	 * 0.91399 *	1	100	[1]	 [0]
3095 	 201	 * 0.850598 *	1	100	[1]	 [0]
3095 	 207	 * 0.919997 *	1	100	[1]	 [0]
3095 	 209	 * 0.681911 *	1	100	[1]	 [0]
3095 	 220	 * 0.86692 *	1	100	[1]	 [0]
3095 	 222	 * 0.309309 *	1	100	[1]	 [0]
3095 	 224	 * 0.520746 *	1	100	[1]	 [0]
3095 	 232	 * 0.107942 *	1	100	[1]	 [0]
3095 	 240	 * 0.973544 *	1	100	[1]	 [0]
3095 	 247	 * 0.898398 *	1	100	[1]	 [0]
3095 	 250	 * 0.472543 *	1	100	[1]	 [0]
3095 	 254	 * 0.444562 *	1	100	[1]	 [0]
3095 	 260	 * 0.316436 *	1	100	[1]	 [0]
3095 	 264	 * 0.100211 *	1	100	[1]	 [0]
3095 	 269	 * 0.84296 *	1	100	[1]	 [0]
3095 	 273	 * 0.265547 *	1	100	[1]	 [0]
3095 	 276	 * 0.495292 *	1	100	[1]	 [0]
3095 	 281	 * 0.739911 *	1	100	[1]	 [0]
3095 	 283	 * 0.744125 *	1	100	[1]	 [0]
3095 	 284	 * 0.632274 *	1	100	[1]	 [0]
3095 	 289	 * 0.181562 *	1	100	[1]	 [0]
3095 	 290	 * 0.076084 *	1	100	[1]	 [0]
3095 	 299	 * 0.79611 *	1	100	[1]	 [0]
3095 	 302	 * 0.915722 *	1	100	[1]	 [0]
3095 	 304	 * 0.963572 *	1	100	[1]	 [0]
3095 	 309	 * 0.00612738 *	1	100	[1]	 [0]
3095 	 313	 * 0.449051 *	1	100	[1]	 [0]
3095 	 322	 * 0.119201 *	1	100	[1]	 [0]
3095 	 337	 * 0.93018 *	1	100	[1]	 [0]
3095 	 349	 * 0.63475 *	1	100	[1]	 [0]
3095 	 359	 * 0.531542 *	1	100	[1]	 [0]
3095 	 364	 * 0.196457 *	1	100	[1]	 [0]
3095 	 366	 * 0.520805 *	1	100	[1]	 [0]
3095 	 380	 * 0.241653 *	1	100	[1]	 [0]
3095 	 387	 * 0.0896093 *	1	100	[1]	 [0]
3095 	 393	 * 0.545028 *	1	100	[1]	 [0]
3095 	 395	 * 0.779399 *	1	100	[1]	 [0]
3095 	 397	 * 0.378892 *	1	100	[1]	 [0]
3095 	 409	 * 0.812754 *	1	100	[1]	 [0]
3095 	 411	 * 0.960028 *	1	100	[1]	 [0]
3095 	 419	 * 0.963061 *	1	100	[1]	 [0]
3095 	 422	 * 0.838675 *	1	100	[1]	 [0]
3095 	 443	 * 0.502663 *	1	100	[1]	 [0]
3095 	 451	 * 0.421662 *	1	100	[1]	 [0]
3095 	 453	 * 0.122357 *	1	100	[1]	 [0]
3095 	 455	 * 0.197482 *	1	100	[1]	 [0]
3095 	 464	 * 0.132152 *	1	100	[1]	 [0]
3095 	 469	 * 0.909249 *	1	100	[1]	 [0]
3095 	 473	 * 0.0770234 *	1	100	[1]	 [0]
3095 	 476	 * 0.940253 *	1	100	[1]	 [0]
3095 	 478	 * 0.105576 *	1	100	[1]	 [0]
3095 	 481	 * 0.276152 *	1	100	[1]	 [0]
3095 	 484	 * 0.160601 *	1	100	[1]	 [0]
3097 	 0	 * 0.0594182 *	1	100	[1]	 [0]
3097 	 1	 * 0.73069 *	1	100	[1]	 [0]
3097 	 2	 * 0.482251 *	1	100	[1]	 [0]
3097 	 3	 * 0.354483 *	1	100	[1]	 [0]
3097 	 4	 * 0.801098 *	1	100	[1]	 [0]
3097 	 5	 * 0.716107 *	1	100	[1]	 [0]
3097 	 6	 * 0.26354 *	1	100	[1]	 [0]
3097 	 7	 * 0.718867 *	1	100	[1]	 [0]
3097 	 9	 * 0.713025 *	1	100	[1]	 [0]
3097 	 10	 * 0.0140999 *	1	100	[1]	 [0]
3097 	 11	 * 0.557225 *	1	100	[1]	 [0]
3097 	 12	 * 0.60931 *	1	100	[1]	 [0]
3097 	 13	 * 0.201238 *	1	100	[1]	 [0]
3097 	 14	 * 0.731096 *	1	100	[1]	 [0]
3097 	 18	 * 0.686843 *	1	100	[1]	 [0]
3097 	 19	 * 0.389688 *	1	100	[1]	 [0]
3097 	 20	 * 0.170318 *	1	100	[1]	 [0]
3097 	 24	 * 0.105949 *	1	100	[1]	 [0]
3097 	 34	 * 0.730436 *	1	100	[1]	 [0]
3097 	 40	 * 0.209584 *	1	100	[1]	 [0]
3097 	 53	 * 0.982511 *	1	100	[1]	 [0]
3097 	 55	 * 0.382299 *	1	100	[1]	 [0]
3097 	 56	 * 0.543487 *	1	100	[1]	 [0]
3097 	 57	 * 0.904486 *	1	100	[1]	 [0]
3097 	 66	 * 0.151898 *	1	100	[1]	 [0]
3097 	 70	 * 0.0847805 *	1	100	[1]	 [0]
3097 	 83	 * 0.89488 *	1	100	[1]	 [0]
3097 	 85	 * 0.536699 *	1	100	[1]	 [0]
3097 	 91	 * 0.547052 *	1	100	[1]	 [0]
3097 	 94	 * 0.174159 *	1	100	[1]	 [0]
3097 	 97	 * 0.339561 *	1	100	[1]	 [0]
3097 	 100	 * 0.998996 *	1	100	[1]	 [0]
3097 	 107	 * 0.895239 *	1	100	[1]	 [0]
3097 	 119	 * 0.82501 *	1	100	[1]	 [0]
3097 	 125	 * 0.390232 *	1	100	[1]	 [0]
3097 	 128	 * 0.7666 *	1	100	[1]	 [0]
3097 	 131	 * 0.626555 *	1	100	[1]	 [0]
3097 	 139	 * 0.612193 *	1	100	[1]	 [0]
3097 	 140	 * 0.202825 *	1	100	[1]	 [0]
3097 	 151	 * 0.187324 *	1	100	[1]	 [0]
3097 	 153	 * 0.0364276 *	1	100	[1]	 [0]
3097 	 154	 * 0.844423 *	1	100	[1]	 [0]
3097 	 160	 * 0.322757 *	1	100	[1]	 [0]
3097 	 169	 * 0.392611 *	1	100	[1]	 [0]
3097 	 171	 * 0.933533 *	1	100	[1]	 [0]
3097 	 181	 * 0.414638 *	1	100	[1]	 [0]
3097 	 188	 * 0.131548 *	1	100	[1]	 [0]
3097 	 192	 * 0.0778662 *	1	100	[1]	 [0]
3097 	 201	 * 0.554113 *	1	100	[1]	 [0]
3097 	 207	 * 0.603941 *	1	100	[1]	 [0]
3097 	 209	 * 0.0749335 *	1	100	[1]	 [0]
3097 	 220	 * 0.376513 *	1	100	[1]	 [0]
3097 	 222	 * 0.502139 *	1	100	[1]	 [0]
3097 	 224	 * 0.0691596 *	1	100	[1]	 [0]
3097 	 232	 * 0.128426 *	1	100	[1]	 [0]
3097 	 240	 * 0.773893 *	1	100	[1]	 [0]
3097 	 247	 * 0.352016 *	1	100	[1]	 [0]
3097 	 250	 * 0.840766 *	1	100	[1]	 [0]
3097 	 254	 * 0.401173 *	1	100	[1]	 [0]
3097 	 260	 * 0.759188 *	1	100	[1]	 [0]
3097 	 264	 * 0.485251 *	1	100	[1]	 [0]
3097 	 269	 * 0.95151 *	1	100	[1]	 [0]
3097 	 273	 * 0.345619 *	1	100	[1]	 [0]
3097 	 276	 * 0.477723 *	1	100	[1]	 [0]
3097 	 281	 * 0.557744 *	1	100	[1]	 [0]
3097 	 283	 * 0.941946 *	1	100	[1]	 [0]
3097 	 284	 * 0.90776 *	1	100	[1]	 [0]
3097 	 289	 * 0.471691 *	1	100	[1]	 [0]
3097 	 290	 * 0.926913 *	1	100	[1]	 [0]
3097 	 299	 * 0.25422 *	1	100	[1]	 [0]
3097 	 302	 * 0.966372 *	1	100	[1]	 [0]
3097 	 304	 * 0.805063 *	1	100	[1]	 [0]
3097 	 309	 * 0.881349 *	1	100	[1]	 [0]
3097 	 313	 * 0.456022 *	1	100	[1]	 [0]
3097 	 322	 * 0.520868 *	1	100	[1]	 [0]
3097 	 337	 * 0.988682 *	1	100	[1]	 [0]
3097 	 349	 * 0.772608 *	1	100	[1]	 [0]
3097 	 359	 * 0.217848 *	1	100	[1]	 [0]
3097 	 364	 * 0.845069 *	1	100	[1]	 [0]
3097 	 366	 * 0.555149 *	1	100	[1]	 [0]
3097 	 380	 * 0.699292 *	1	100	[1]	 [0]
3097 	 387	 * 0.768164 *	1	100	[1]	 [0]
3097 	 393	 * 0.0449342 *	1	100	[1]	 [0]
3097 	 395	 * 0.503357 *	1	100	[1]	 [0]
3097 	 397	 * 0.622253 *	1	100	[1]	 [0]
3097 	 409	 * 0.966293 *	1	100	[1]	 [0]
3097 	 411	 * 0.0825016 *	1	100	[1]	 [0]
3097 	 419	 * 0.679291 *	1	100	[1]	 [0]
3097 	 422	 * 0.167402 *	1	100	[1]	 [0]
3097 	 443	 * 0.0497998 *	1	100	[1]	 [0]
3097 	 451	 * 0.365076 *	1	100	[1]	 [0]
3097 	 453	 * 0.714493 *	1	100	[1]	 [0]
3097 	 455	 * 0.887305 *	1	100	[1]	 [0]
3097 	 464	 * 0.654513 *	1	100	[1]	 [0]
3097 	 469	 * 0.14783 *	1	100	[1]	 [0]
3097 	 473	 * 0.0759267 *	1	100	[1]	 [0]
3097 	 476	 * 0.0147657 *	1	100	[1]	 [0]
3097 	 478	 * 0.627572 *	1	100	[1]	 [0]
3097 	 481	 * 0.687671 *	1	100	[1]	 [0]
3097 	 484	 * 0.269071 *	1	100	[1]	 [0]
3109 	 0	 * 0.515257 *	1	100	[1]	 [0]
3109 	 1	 * 0.289642 *	1	100	[1]	 [0]
3109 	 2	 * 0.0169748 *	1	100	[1]	 [0]
3109 	 3	 * 0.573687 *	1	100	[1]	 [0]
3109 	 4	 * 0.514023 *	1	100	[1]	 [0]
3109 	 5	 * 0.654142 *	1	100	[1]	 [0]
3109 	 6	 * 0.0758188 *	1	100	[1]	 [0]
3109 	 7	 * 0.112752 *	1	100	[1]	 [0]
3109 	 8	 * 0.334756 *	1	100	[1]	 [0]
3109 	 9	 * 0.108781 *	1	100	[1]	 [0]
3109 	 10	 * 0.209828 *	1	100	[1]	 [0]
3109 	 11	 * 0.138653 *	1	100	[1]	 [0]
3109 	 12	 * 0.178464 *	1	100	[1]	 [0]
3109 	 13	 * 0.882756 *	1	100	[1]	 [0]
3109 	 14	 * 0.512434 *	1	100	[1]	 [0]
3109 	 18	 * 0.592736 *	1	100	[1]	 [0]
3109 	 19	 * 0.0575112 *	1	100	[1]	 [0]
3109 	 24	 * 0.750084 *	1	100	[1]	 [0]
3109 	 34	 * 0.851909 *	1	100	[1]	 [0]
3109 	 40	 * 0.89763 *	1	100	[1]	 [0]
3109 	 53	 * 0.433083 *	1	100	[1]	 [0]
3109 	 55	 * 0.990635 *	1	100	[1]	 [0]
3109 	 56	 * 0.668496 *	1	100	[1]	 [0]
3109 	 57	 * 0.735652 *	1	100	[1]	 [0]
3109 	 66	 * 0.600995 *	1	100	[1]	 [0]
3109 	 70	 * 0.551078 *	1	100	[1]	 [0]
3109 	 83	 * 0.937706 *	1	100	[1]	 [0]
3109 	 85	 * 0.962081 *	1	100	[1]	 [0]
3109 	 91	 * 0.202425 *	1	100	[1]	 [0]
3109 	 94	 * 0.672607 *	1	100	[1]	 [0]
3109 	 97	 * 0.391449 *	1	100	[1]	 [0]
3109 	 100	 * 0.878119 *	1	100	[1]	 [0]
3109 	 107	 * 0.472372 *	1	100	[1]	 [0]
3109 	 119	 * 0.441808 *	1	100	[1]	 [0]
3109 	 125	 * 0.367828 *	1	100	[1]	 [0]
3109 	 128	 * 0.372404 *	1	100	[1]	 [0]
3109 	 131	 * 0.548466 *	1	100	[1]	 [0]
3109 	 139	 * 0.0949498 *	1	100	[1]	 [0]
3109 	 140	 * 0.693561 *	1	100	[1]	 [0]
3109 	 151	 * 0.0098255 *	1	100	[1]	 [0]
3109 	 153	 * 0.0686775 *	1	100	[1]	 [0]
3109 	 154	 * 0.123669 *	1	100	[1]	 [0]
3109 	 160	 * 0.158853 *	1	100	[1]	 [0]
3109 	 169	 * 0.743868 *	1	100	[1]	 [0]
3109 	 171	 * 0.582414 *	1	100	[1]	 [0]
3109 	 181	 * 0.474983 *	1	100	[1]	 [0]
3109 	 188	 * 0.622659 *	1	100	[1]	 [0]
3109 	 192	 * 0.308995 *	1	100	[1]	 [0]
3109 	 201	 * 0.382733 *	1	100	[1]	 [0]
3109 	 207	 * 0.171141 *	1	100	[1]	 [0]
3109 	 209	 * 0.948756 *	1	100	[1]	 [0]
3109 	 220	 * 0.877665 *	1	100	[1]	 [0]
3109 	 222	 * 0.720396 *	1	100	[1]	 [0]
3109 	 224	 * 0.595805 *	1	100	[1]	 [0]
3109 	 232	 * 0.712257 *	1	100	[1]	 [0]
3109 	 240	 * 0.33035 *	1	100	[1]	 [0]
3109 	 247	 * 0.642527 *	1	100	[1]	 [0]
3109 	 250	 * 0.233429 *	1	100	[1]	 [0]
3109 	 254	 * 0.831742 *	1	100	[1]	 [0]
3109 	 260	 * 0.722517 *	1	100	[1]	 [0]
3109 	 264	 * 0.923971 *	1	100	[1]	 [0]
3109 	 269	 * 0.58219 *	1	100	[1]	 [0]
3109 	 273	 * 0.154234 *	1	100	[1]	 [0]
3109 	 276	 * 0.464078 *	1	100	[1]	 [0]
3109 	 281	 * 0.235281 *	1	100	[1]	 [0]
3109 	 283	 * 0.834745 *	1	100	[1]	 [0]
3109 	 284	 * 0.107048 *	1	100	[1]	 [0]
3109 	 289	 * 0.509423 *	1	100	[1]	 [0]
3109 	 290	 * 0.455649 *	1	100	[1]	 [0]
3109 	 299	 * 0.92456 *	1	100	[1]	 [0]
3109 	 302	 * 0.187639 *	1	100	[1]	 [0]
3109 	 304	 * 0.926859 *	1	100	[1]	 [0]
3109 	 309	 * 0.314418 *	1	100	[1]	 [0]
3109 	 313	 * 0.567612 *	1	100	[1]	 [0]
3109 	 322	 * 0.640712 *	1	100	[1]	 [0]
3109 	 337	 * 0.0427095 *	1	100	[1]	 [0]
3109 	 349	 * 0.593473 *	1	100	[1]	 [0]
3109 	 359	 * 0.719123 *	1	100	[1]	 [0]
3109 	 364	 * 0.290095 *	1	100	[1]	 [0]
3109 	 366	 * 0.0868563 *	1	100	[1]	 [0]
3109 	 380	 * 0.795114 *	1	100	[1]	 [0]
3109 	 387	 * 0.546203 *	1	100	[1]	 [0]
3109 	 393	 * 0.116188 *	1	100	[1]	 [0]
3109 	 395	 * 0.483284 *	1	100	[1]	 [0]
3109 	 397	 * 0.290002 *	1	100	[1]	 [0]
3109 	 409	 * 0.708029 *	1	100	[1]	 [0]
3109 	 411	 * 0.612306 *	1	100	[1]	 [0]
3109 	 419	 * 0.430507 *	1	100	[1]	 [0]
3109 	 422	 * 0.982644 *	1	100	[1]	 [0]
3109 	 443	 * 0.697672 *	1	100	[1]	 [0]
3109 	 451	 * 0.0283214 *	1	100	[1]	 [0]
3109 	 453	 * 0.667019 *	1	100	[1]	 [0]
3109 	 455	 * 0.146339 *	1	100	[1]	 [0]
3109 	 464	 * 0.451538 *	1	100	[1]	 [0]
3109 	 469	 * 0.651904 *	1	100	[1]	 [0]
3109 	 473	 * 0.352737 *	1	100	[1]	 [0]
3109 	 476	 * 0.355614 *	1	100	[1]	 [0]
3109 	 478	 * 0.805446 *	1	100	[1]	 [0]
3109 	 481	 * 0.0938797 *	1	100	[1]	 [0]
3109 	 484	 * 0.408137 *	1	100	[1]	 [0]
3111 	 1	 * 0.773441 *	1	100	[1]	 [0]
3111 	 2	 * 0.921671 *	1	100	[1]	 [0]
3111 	 3	 * 0.369526 *	1	100	[1]	 [0]
3111 	 4	 * 0.806069 *	1	100	[1]	 [0]
3111 	 5	 * 0.4349 *	1	100	[1]	 [0]
3111 	 6	 * 0.0123421 *	1	100	[1]	 [0]
3111 	 7	 * 0.693169 *	1	100	[1]	 [0]
3111 	 8	 * 0.984068 *	1	100	[1]	 [0]
3111 	 9	 * 0.768313 *	1	100	[1]	 [0]
3111 	 10	 * 0.992475 *	1	100	[1]	 [0]
3111 	 11	 * 0.10325 *	1	100	[1]	 [0]
3111 	 12	 * 0.802192 *	1	100	[1]	 [0]
3111 	 13	 * 0.269029 *	1	100	[1]	 [0]
3111 	 14	 * 0.305933 *	1	100	[1]	 [0]
3111 	 16	 * 0.752009 *	1	100	[1]	 [0]
3111 	 18	 * 0.505451 *	1	100	[1]	 [0]
3111 	 20	 * 0.879323 *	1	100	[1]	 [0]
3111 	 24	 * 0.270303 *	1	100	[1]	 [0]
3111 	 34	 * 0.269289 *	1	100	[1]	 [0]
3111 	 40	 * 0.949462 *	1	100	[1]	 [0]
3111 	 53	 * 0.40759 *	1	100	[1]	 [0]
3111 	 55	 * 0.862594 *	1	100	[1]	 [0]
3111 	 56	 * 0.380141 *	1	100	[1]	 [0]
3111 	 57	 * 0.0325728 *	1	100	[1]	 [0]
3111 	 66	 * 0.510719 *	1	100	[1]	 [0]
3111 	 70	 * 0.777365 *	1	100	[1]	 [0]
3111 	 83	 * 0.0289854 *	1	100	[1]	 [0]
3111 	 85	 * 0.132272 *	1	100	[1]	 [0]
3111 	 91	 * 0.495312 *	1	100	[1]	 [0]
3111 	 94	 * 0.0929819 *	1	100	[1]	 [0]
3111 	 97	 * 0.900952 *	1	100	[1]	 [0]
3111 	 100	 * 0.515651 *	1	100	[1]	 [0]
3111 	 107	 * 0.712237 *	1	100	[1]	 [0]
3111 	 119	 * 0.24594 *	1	100	[1]	 [0]
3111 	 125	 * 0.389213 *	1	100	[1]	 [0]
3111 	 128	 * 0.627886 *	1	100	[1]	 [0]
3111 	 131	 * 0.403193 *	1	100	[1]	 [0]
3111 	 139	 * 0.553274 *	1	100	[1]	 [0]
3111 	 140	 * 0.158346 *	1	100	[1]	 [0]
3111 	 151	 * 0.352105 *	1	100	[1]	 [0]
3111 	 153	 * 0.112097 *	1	100	[1]	 [0]
3111 	 154	 * 0.84605 *	1	100	[1]	 [0]
3111 	 160	 * 0.649937 *	1	100	[1]	 [0]
3111 	 169	 * 0.0433369 *	1	100	[1]	 [0]
3111 	 171	 * 0.475207 *	1	100	[1]	 [0]
3111 	 181	 * 0.457252 *	1	100	[1]	 [0]
3111 	 188	 * 0.562029 *	1	100	[1]	 [0]
3111 	 192	 * 0.47438 *	1	100	[1]	 [0]
3111 	 201	 * 0.459729 *	1	100	[1]	 [0]
3111 	 207	 * 0.818692 *	1	100	[1]	 [0]
3111 	 209	 * 0.0644813 *	1	100	[1]	 [0]
3111 	 220	 * 0.67822 *	1	100	[1]	 [0]
3111 	 222	 * 0.619815 *	1	100	[1]	 [0]
3111 	 224	 * 0.942915 *	1	100	[1]	 [0]
3111 	 232	 * 0.189414 *	1	100	[1]	 [0]
3111 	 240	 * 0.978497 *	1	100	[1]	 [0]
3111 	 247	 * 0.304863 *	1	100	[1]	 [0]
3111 	 250	 * 0.488069 *	1	100	[1]	 [0]
3111 	 254	 * 0.275817 *	1	100	[1]	 [0]
3111 	 260	 * 0.786298 *	1	100	[1]	 [0]
3111 	 264	 * 0.375431 *	1	100	[1]	 [0]
3111 	 269	 * 0.954115 *	1	100	[1]	 [0]
3111 	 273	 * 0.704539 *	1	100	[1]	 [0]
3111 	 276	 * 0.320487 *	1	100	[1]	 [0]
3111 	 281	 * 0.887151 *	1	100	[1]	 [0]
3111 	 283	 * 0.0476345 *	1	100	[1]	 [0]
3111 	 284	 * 0.0115785 *	1	100	[1]	 [0]
3111 	 289	 * 0.0522503 *	1	100	[1]	 [0]
3111 	 290	 * 0.313982 *	1	100	[1]	 [0]
3111 	 299	 * 0.306081 *	1	100	[1]	 [0]
3111 	 302	 * 0.306654 *	1	100	[1]	 [0]
3111 	 304	 * 0.165422 *	1	100	[1]	 [0]
3111 	 309	 * 0.449899 *	1	100	[1]	 [0]
3111 	 313	 * 0.190745 *	1	100	[1]	 [0]
3111 	 322	 * 0.637781 *	1	100	[1]	 [0]
3111 	 337	 * 0.191527 *	1	100	[1]	 [0]
3111 	 349	 * 0.930863 *	1	100	[1]	 [0]
3111 	 359	 * 0.275418 *	1	100	[1]	 [0]
3111 	 364	 * 0.472075 *	1	100	[1]	 [0]
3111 	 366	 * 0.976363 *	1	100	[1]	 [0]
3111 	 380	 * 0.862469 *	1	100	[1]	 [0]
3111 	 387	 * 0.80619 *	1	100	[1]	 [0]
3111 	 393	 * 0.775528 *	1	100	[1]	 [0]
3111 	 395	 * 0.0106646 *	1	100	[1]	 [0]
3111 	 397	 * 0.621325 *	1	100	[1]	 [0]
3111 	 409	 * 0.725405 *	1	100	[1]	 [0]
3111 	 411	 * 0.963179 *	1	100	[1]	 [0]
3111 	 419	 * 0.0280884 *	1	100	[1]	 [0]
3111 	 422	 * 0.178634 *	1	100	[1]	 [0]
3111 	 443	 * 0.540775 *	1	100	[1]	 [0]
3111 	 451	 * 0.00129366 *	1	100	[1]	 [0]
3111 	 453	 * 0.547977 *	1	100	[1]	 [0]
3111 	 455	 * 0.72276 *	1	100	[1]	 [0]
3111 	 464	 * 0.619701 *	1	100	[1]	 [0]
3111 	 469	 * 0.756865 *	1	100	[1]	 [0]
3111 	 473	 * 0.338354 *	1	100	[1]	 [0]
3111 	 476	 * 0.146341 *	1	100	[1]	 [0]
3111 	 478	 * 0.516994 *	1	100	[1]	 [0]
3111 	 481	 * 0.345506 *	1	100	[1]	 [0]
